범주	file:line	함수	호출 경로 요약	관리채널 도달	도달 사유	(B) 요소	현재 retire 주체	r5 행	리뷰 태그	callee	순번	깊이	seed 종류
B	src/services/discord/tmux_watcher/pre_emit_guard.rs:94	run_pre_emit_guard	run_pre_emit_guard → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	load_inflight_state	1	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/pre_emit_guard.rs:249	run_pre_emit_guard	run_pre_emit_guard → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	load_inflight_state	2	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/pre_emit_guard.rs:362	run_pre_emit_guard	run_pre_emit_guard → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	load_inflight_state	3	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/pre_emit_guard.rs:436	session_bound_terminal_ack_can_reconcile	session_bound_terminal_ack_can_reconcile → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	load_inflight_state	1	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/stall_exit.rs:45	finalize_pinned_watcher_exit	finalize_pinned_watcher_exit → clear_inflight_state_if_matches_identity → clear_inflight_state_if_matches_identity_returning_row → clear_inflight_state_if_matches_identity_returning_row_in_root → remove_identity_matched_state → remove_file	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	clear_inflight_state_if_matches_identity	1	4	wrapper-call
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:116	update_streaming_status_tick	update_streaming_status_tick → cleanup_orphan_external_input_status_panel → clear_status_panel_if_current → clear_status_panel_if_current_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn),S03(fn),S04(fn),S05(fn)	-	cleanup_orphan_external_input_status_panel	1	5	wrapper-call
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:127	update_streaming_status_tick	update_streaming_status_tick → reclaim_orphan_external_input_placeholder → clear_current_msg_if_matches → clear_current_msg_if_matches_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn),S03(fn),S04(fn),S05(fn)	-	reclaim_orphan_external_input_placeholder	1	5	unnamed-fn-caller
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:146	update_streaming_status_tick	update_streaming_status_tick → persist_watcher_stream_progress → persist_watcher_stream_progress_locked → persist_watcher_stream_progress_locked_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S03,S02(fn),S04(fn),S05(fn)	-	persist_watcher_stream_progress	1	5	wrapper-call
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:170	update_streaming_status_tick	update_streaming_status_tick → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn),S03(fn),S04(fn),S05(fn)	-	load_inflight_state	1	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:255	update_streaming_status_tick	update_streaming_status_tick → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02,S03(fn),S04(fn),S05(fn)	-	load_inflight_state	2	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:267	update_streaming_status_tick	update_streaming_status_tick → reacquire_watcher_inflight_for_active_stream → save_inflight_state_if_absent → save_inflight_state_if_absent_in_root → atomic_write(fn값)	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02,S03(fn),S04(fn),S05(fn)	-	reacquire_watcher_inflight_for_active_stream	1	3	unnamed-fn-caller
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:393	update_streaming_status_tick	update_streaming_status_tick → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05,S02(fn),S03(fn),S04(fn)	-	load_inflight_state	3	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:469	update_streaming_status_tick	update_streaming_status_tick → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05,S02(fn),S03(fn),S04(fn)	-	load_inflight_state	4	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:499	update_streaming_status_tick	update_streaming_status_tick → bind_status_panel → bind_status_panel_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05,S02(fn),S03(fn),S04(fn)	-	bind_status_panel	1	4	wrapper-call
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:766	update_streaming_status_tick	update_streaming_status_tick → persist_watcher_stream_progress → persist_watcher_stream_progress_locked → persist_watcher_stream_progress_locked_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S04,S02(fn),S03(fn),S05(fn)	-	persist_watcher_stream_progress	2	5	wrapper-call
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:822	update_streaming_status_tick	update_streaming_status_tick → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn),S03(fn),S04(fn),S05(fn)	-	load_inflight_state	5	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:842	update_streaming_status_tick	update_streaming_status_tick → reanchor_watcher_two_message_status_panel_below_answer → bind_status_panel → bind_status_panel_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn),S03(fn),S04(fn),S05(fn)	-	reanchor_watcher_two_message_status_panel_below_answer	1	5	wrapper-call
B	src/services/discord/tmux_watcher/streaming_status_tick.rs:917	update_streaming_status_tick	update_streaming_status_tick → persist_watcher_stream_progress → persist_watcher_stream_progress_locked → persist_watcher_stream_progress_locked_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S03,S02(fn),S04(fn),S05(fn)	-	persist_watcher_stream_progress	3	5	wrapper-call
B	src/services/discord/tmux_watcher/terminal_abort_exits.rs:73	handle_terminal_abort_exits	handle_terminal_abort_exits → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	load_inflight_state	1	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/terminal_commit_epilogue.rs:276	run_terminal_commit_epilogue	run_terminal_commit_epilogue → clear_inflight_state_if_matches_identity_turn_nonce → clear_inflight_state_if_matches_identity_turn_nonce_in_root → clear_inflight_state_if_matches_identity_turn_nonce_impl_in_root → remove_identity_matched_state → remove_file	예	TUI-direct watcher relay	G(재개)·C(custody)·N(알림)	terminal_commit_epilogue(S15)·pane-death(S16)	S15(fn)	-	clear_inflight_state_if_matches_identity_turn_nonce	1	4	wrapper-call
B	src/services/discord/tmux_watcher/terminal_commit_epilogue.rs:473	run_terminal_commit_epilogue	run_terminal_commit_epilogue → commit_watcher_direct_terminal_session_idle → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	G(재개)·C(custody)·N(알림)	terminal_commit_epilogue(S15)·pane-death(S16)	S15(fn)	-	commit_watcher_direct_terminal_session_idle	1	5	wrapper-call
B	src/services/discord/tmux_watcher/terminal_direct_fallback.rs:790	apply_watcher_direct_fallback_send	apply_watcher_direct_fallback_send → commit_watcher_direct_terminal_session_idle → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06(fn)	-	commit_watcher_direct_terminal_session_idle	1	5	wrapper-call
B	src/services/discord/tmux_watcher/terminal_direct_fallback.rs:829	apply_watcher_direct_fallback_send	apply_watcher_direct_fallback_send → persist_watcher_relay_watermark_locked → persist_watcher_relay_watermark_locked_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06(fn)	-	persist_watcher_relay_watermark_locked	1	4	wrapper-call
B	src/services/discord/tmux_watcher/terminal_preflight.rs:493	run_terminal_preflight_prepare	run_terminal_preflight_prepare → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	load_inflight_state	1	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/terminal_preflight.rs:628	run_terminal_preflight_prepare	run_terminal_preflight_prepare → cleanup_orphan_external_input_status_panel → clear_status_panel_if_current → clear_status_panel_if_current_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	cleanup_orphan_external_input_status_panel	1	5	wrapper-call
B	src/services/discord/tmux_watcher/terminal_preflight.rs:642	run_terminal_preflight_prepare	run_terminal_preflight_prepare → reclaim_orphan_external_input_placeholder → clear_current_msg_if_matches → clear_current_msg_if_matches_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reclaim_orphan_external_input_placeholder	1	5	unnamed-fn-caller
B	src/services/discord/tmux_watcher/terminal_send.rs:441	apply_watcher_short_replace_controller	apply_watcher_short_replace_controller → deliver_short_replace_via_controller → persist_sink_delivery → mark_session_bound_relay_delivered_locked → mark_session_bound_relay_delivered_locked_in_root → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	deliver_short_replace_via_controller	1	6	unnamed-fn-caller
B	src/services/discord/tmux_watcher/turn_identity.rs:24	emit_explicit_inflight_cleanup_signal	emit_explicit_inflight_cleanup_signal → clear_inflight_state_if_matches → clear_inflight_state_if_matches_in_root → remove_file	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	clear_inflight_state_if_matches	1	2	wrapper-call
B	src/services/discord/tmux_watcher/turn_identity.rs:122	emit_explicit_inflight_cleanup_signal_pane_dead	emit_explicit_inflight_cleanup_signal_pane_dead → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S16	-	load_inflight_state	1	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/turn_identity.rs:146	emit_explicit_inflight_cleanup_signal_pane_dead	emit_explicit_inflight_cleanup_signal_pane_dead → clear_inflight_state_if_matches_identity → clear_inflight_state_if_matches_identity_returning_row → clear_inflight_state_if_matches_identity_returning_row_in_root → remove_identity_matched_state → remove_file	예	TUI-direct watcher relay	D(drain)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S16	-	clear_inflight_state_if_matches_identity	1	4	wrapper-call
B	src/services/discord/tmux_watcher/turn_identity.rs:575	refresh_watcher_turn_identity	refresh_watcher_turn_identity → load_inflight_state → backfill_finalizer_turn_id_under_lock → persist_under_lock → persist_under_lock_inner → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	load_inflight_state	1	4	unnamed-fn-caller
B	src/services/discord/tmux_watcher/turn_stream_collector.rs:343	collect_turn_stream_until_terminal	collect_turn_stream_until_terminal → ensure_monitor_auto_turn_inflight → save_inflight_state_create_new → save_inflight_state_create_new_in_root → create_new_atomic_write → atomic_write	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	ensure_monitor_auto_turn_inflight	1	4	unnamed-fn-caller
